lambda,phi,x,y,z,r_mean,r_std,id
-116.86024177423083,47.47,-1947.0313786173733,-3844.4178695997985,4697.887296921997,0.05475167169758777,0.2923271123658576,21
-103.01416285725927,-37.18,-1143.7999547599168,-4948.760581416697,-3852.5466085834037,0.40097442345140133,0.22680485284826582,22
-110.3111230108598,-7.82,-2192.2966249736,-5923.013812205831,-867.391427527565,0.9632382348832904,0.26991093898271223,23
-110.55191999065359,39.88,-1717.4029261793528,-4580.744276051746,4087.533983536988,0.7923477167448216,0.10646844339704327,24
-115.16701449383835,41.27,-2037.6299584762025,-4336.662787616514,4205.002380358713,0.32318579711587114,0.04081244400424452,25
-123.71652071456843,32.42,-2987.1293947090817,-4476.214977614321,3417.7744883836604,0.3071458346014486,0.19133625332106532,26
-107.5514474695493,-30.56,-1655.4232347169157,-5233.939729119841,-3241.307425391845,0.325338176630358,0.1630869829765723,27
-109.83069381299683,36.13,-1746.745768101526,-4843.630014913051,3758.8232866487356,0.1439864801846864,0.18682320872194938,28
-97.57416285725927,-37.18,-669.4893536321382,-5034.907509981265,-3852.5466085834037,0.4127951837658601,0.13734393916591398,29
-109.75713656023615,40.42,-1640.6018322421448,-4567.66562569086,4133.458764754507,0.09718060340893908,0.0790806221351186,30
-100.58315639911856,-42.46,-863.7914887906911,-4623.14519562642,-4303.605205411982,0.4744897944490839,0.16116639975257815,31
-108.96273350112257,-2.65,-2069.360665275273,-6022.582167815593,-294.7464485301036,0.9546192187498825,0.2188080396282243,32
-109.87294927933644,-49.21,-1415.7344735944948,-3916.6999828268376,-4826.570433009382,0.9653225010762381,0.26071875627289803,33
-109.32613167447198,2.36,-2107.9837030436406,-6010.667011485288,262.5105421596345,0.18283352955281673,0.25356172396250193,34
-98.43752480378348,-40.11,-715.4095783024999,-4822.885237561541,-4107.139164988691,0.2843335409782668,0.10837553237025323,35
-109.62892502951107,23.87,-1958.3611755307668,-5490.943695797536,2579.72553496589,0.5489318466964532,0.048833697290100765,36
-116.6096936547231,26.71,-2550.7341991041326,-5091.546729693605,2865.4025798946577,0.6620921611420661,0.02005597550737297,37
-116.84692865426575,50.06,-1848.2775473274933,-3651.5329579162944,4887.821822171523,0.5240449200313589,0.242574133157179,38
-122.04201213009314,26.95,-3014.8998133516407,-4816.985127726037,2889.231453988831,0.882926890480139,0.20024596351375085,39
-99.50737281042741,-51.34,-657.7988668983371,-3927.74610163598,-4978.025332578233,0.38640647552102936,0.13254770369531368,40
-95.77263742038085,-34.75,-526.8440562532999,-5211.436583840352,-3633.729361551432,0.1818004270704977,0.1076253727511308,41
-114.50766341121737,-4.21,-2637.309731853874,-5784.997443517184,-468.0031589300411,0.3672615972799028,0.14689461910592996,42
-113.23005591261433,-20.87,-2349.482651898288,-5473.821711872329,-2271.08611352896,0.27089856778709975,0.021527539880735823,43
-112.79832651106769,36.23,-1992.6216407438114,-4740.647159868806,3767.804201715804,0.5857674617797691,0.2015911581566513,44
-113.68167034417928,29.33,-2232.320119969342,-5089.790671703445,3122.7236189295804,0.5076604712823375,0.1105164960929676,45
-105.15819420350074,-3.81,-1663.2825979631446,-6139.598821877228,-423.6063098169424,0.021185327028775736,0.15192293067387,46
-100.75475507583569,-45.4,-835.2886533869123,-4397.600424987506,-4539.166043192603,0.4868851091711246,0.09687826750744244,47
-119.61057331897555,4.2,-3141.443118126948,-5527.564616445909,466.893506688652,0.897997160836942,0.1451627630934173,48
-100.9991415939132,-39.08,-944.1835020180577,-4857.7915909297235,-4018.831095431778,0.764404332689663,0.08266463771891829,49
-96.4693857267088,-40.78,-543.9027428339491,-4796.557978597973,-4163.871559532768,0.1256233587712201,0.05336879156213221,50
-105.04121593648762,-37.14,-1318.8263144677085,-4907.802302148593,-3848.999703207638,0.16035850874903934,0.29894398015299495,51
-118.88937076841012,16.67,-2950.450698886467,-5347.076512514521,1828.72590695159,0.2629685850296698,0.04025743878488856,52
-112.76908410892234,14.57,-2387.896501261815,-5689.172507620332,1603.7117813991931,0.33399335783546436,0.16865512495752158,53
-109.33002284090304,32.61,-1777.529190226356,-5067.31293406475,3435.6010545686645,0.6761991220610233,0.2268716010622402,54
-104.18869979631631,13.15,-1521.6404460208314,-6018.455555242934,1450.3199931735733,0.4663123725584386,0.1062648919684784,55
-105.40596314007983,-45.62,-1184.4993376928949,-4298.550251454594,-4556.320012326256,0.6988724968185976,0.1968325085623636,56
-92.33792801599034,-51.11,-163.27072006169837,-3999.0669656216332,-4961.998697747141,0.2302937203715898,0.17128746272140682,57
-98.46001495829869,-57.45,-504.61517611384494,-3392.6533454976648,-5373.62929511509,0.9114643323839273,0.15499098728004299,58
-110.88891636071844,-49.8,-1467.1592914844612,-3844.3416946086195,-4869.199682545844,0.8791753750510107,0.08025006295859195,59
-94.13597573981374,-53.9,-270.9058299761427,-3746.344672430959,-5150.9355098499445,0.03586659946882076,0.15687415655424217,60
-115.70391636589889,13.69,-2686.4177472863503,-5580.987494321294,1508.7621665770437,0.2583332056280758,0.25305384766277056,61
-117.94325720735074,18.28,-2836.5509912324765,-5347.545901813845,1999.5890333095952,0.31565298321145197,0.09823980453994266,62
-111.88202708839182,-30.5,-2047.1805274463727,-5097.141098150637,-3235.5570638744894,0.5188645363264299,0.12147571638069547,63
-115.69113246584068,49.46,-1796.3382142524654,-3733.993919401404,4844.696422882409,0.24224075204559603,0.18438747405786896,64
-102.8905670191086,8.34,-1407.156345238949,-6148.618790731676,924.6745299374894,0.34755339466484125,0.16805306989678448,65
-107.18556544155163,-22.37,-1741.854687731393,-5632.0458206227,-2426.2372351512845,0.6875457558531574,0.16562666044545607,66
-95.67948337982703,-41.46,-472.80181167609675,-4754.08799773488,-4220.868483697278,0.07133465284942442,0.29242643361743265,67
-111.19293274866124,41.02,-1738.7935493343741,-4484.51798002707,4184.055506277027,0.8232644615336959,0.06506234974557408,68
-115.15812647734076,8.95,-2677.129425004918,-5699.998789636207,991.7745912850377,0.9038643953966297,0.09706528387980333,69
-109.20388879750541,-47.56,-1415.0479631246158,-4062.576391222633,-4704.65060631896,0.2543416871574259,0.16297386749375056,70
-95.45409670347581,-57.2,-328.23864910968985,-3437.755194899956,-5358.612097284987,0.9919620991936188,0.22370589895804968,71
-109.15703102451356,-48.96,-1373.5834972498474,-3953.939694773454,-4808.352552192662,0.20777729383052024,0.11416467770310194,72
-110.00750984548479,17.34,-2082.0361556637185,-5718.015279311012,1900.0136083920172,0.43889008084945214,0.15882955384813774,73
-105.79872420959587,12.98,-1691.3015753570523,-5977.4410719332545,1431.8946234832304,0.2749125777810085,0.2099250670743096,74
-107.57892660188759,-8.91,-1902.1391853236707,-6003.96338315477,-987.3779486057659,0.240591931889105,0.011024346010529972,75
-112.99869901012806,29.54,-2167.0057563600662,-5105.467951419989,3143.0730263431233,0.6724899481355835,0.035606659122175685,76
-117.85950622073008,-8.85,-2943.6026706273674,-5569.012015004205,-980.7820829390365,0.40550355492300083,0.08182880078309736,77
-114.90124193250458,56.89,-1466.254965835064,-3158.5966456802453,5339.849118192528,0.5707154817859887,0.0919363835531291,78
-123.93378642725762,51.46,-2217.314470482778,-3295.5125682358257,4986.355227176197,0.4284867516592604,0.03868912330737451,79
-117.96651441470148,36.56,-2401.339748724483,-4522.637744654964,3797.359640831784,0.6560620726881085,0.18853830705897096,80
-116.05590959639116,53.06,-1682.8631716141242,-3441.8525599486043,5095.316231717134,0.6072372324299367,0.11327700281452224,81
-122.5294054228588,57.39,-1847.4339460426818,-2896.6087794457994,5370.0344872120395,0.3749627731207439,0.08688867678124645,82
-103.40021577821386,-46.56,-1015.8634108136762,-4264.077036194719,-4628.854454394398,0.624627089881555,0.2513359302304865,83
-115.92052213385166,53.71,-1649.3505604767533,-3393.6093915055385,5138.451423000944,0.6106030250393454,0.07258245479539732,84
-102.75576547527857,4.91,-1402.4065538727295,-6194.849171472275,545.6414577028414,0.15274184837652816,0.05909637124794391,85
-109.54369821875936,-17.56,-2033.2253393756362,-5727.764446189993,-1923.365323666485,0.1682388359955076,0.09855249716584394,86
-111.35552921472643,-30.31,-2004.1526972529557,-5125.702089374895,-3217.3242076408055,0.9134199050795054,0.20105509601272414,87
-112.43545046120904,-42.05,-1806.6276652699407,-4375.521163160554,-4269.840281534592,0.11293222761598987,0.2675891389391458,88
-122.8978941580908,18.76,-3278.5895135643445,-5068.3362255165575,2050.230159436371,0.17099349276134734,0.03077002931672952,89
-119.68338005993681,1.04,-3156.422542149489,-5537.529518516667,115.70897530927921,0.7286313264889747,0.20631947398407705,90
-104.23406914544321,8.53,-1550.169918072372,-6110.929967573942,945.5861444153211,0.12521305190101517,0.08009075957831319,91
-108.12928255991186,-52.35,-1211.690913925117,-3700.7670685670537,-5047.450171454982,0.060993604452870276,0.13135059841857777,92
-97.90178846927489,-16.55,-840.0979132898357,-6052.871558600292,-1815.9312738024369,0.888808952147743,0.024306736418826944,93
-122.5887911495676,16.61,-3290.337616181846,-5147.175753602802,1822.3295895809295,0.06071987704956128,0.01931547771839551,94
-109.79800835224513,54.83,-1243.7350066530732,-3454.9836972957414,5211.222110469513,0.07443397577703514,0.002201976719934129,95
-119.42917388979711,50.81,-1979.3063479440243,-3508.524573622537,4940.974266000105,0.4129220012958591,0.07547863380941391,96
-117.98188455001663,15.55,-2881.6177320993756,-5423.670942138089,1709.0049027013918,0.04370501917370939,0.21017648126307562,97
-111.45808473683685,-11.24,-2287.374134713626,-5819.318358645792,-1242.6095157253308,0.24477443448910208,0.18299106932153297,98
-112.13873523695327,37.48,-1906.4801843266696,-4686.003763428715,3879.088428471524,0.5173880263670912,0.18684227988760102,99
-119.61913293548146,14.23,-3054.055656665786,-5371.932580436676,1567.0703230010647,0.04861667858214169,0.24404991160462397,100
-118.12621121417762,-2.29,-3002.8729905975747,-5617.694565667537,-254.72842246007735,0.13121217760182813,0.1716127416132319,101
-106.33556386917512,10.41,-1763.534219462249,-6016.950179126247,1151.9039016768236,0.21441685206138228,0.15536726295724398,102
-107.02727831242308,10.76,-1833.9499962205866,-5988.381655894283,1190.1838323180832,0.11930534801695458,0.24272937188106225,103
-112.45726414031265,51.82,-1505.2881541733834,-3641.7676384318816,5011.2135297326495,0.8018928224204799,0.241778414843493,104
-110.17133407194413,43.96,-1582.377732415206,-4307.42572953237,4425.244546521586,0.6203016637428301,0.08238974665791411,105
-113.74247834096957,-25.45,-2317.6688809912694,-5269.179533027722,-2739.4859019178107,0.868709093026791,0.21169548382045533,106
-99.75478500279394,-33.32,-902.5717063820846,-5250.03091373092,-3501.880169238836,0.31929774098181096,0.27108208887738927,107
-105.0485249620572,-30.69,-1423.3628798565637,-5294.123705483047,-3253.7543397264767,0.6963868221158127,0.1966065013042836,108
-106.57483304316482,-17.27,-1736.5915101427236,-5834.640079373914,-1892.5776261659091,0.5841705237544776,0.0004747382334737926,109
-119.85765081148345,4.07,-3165.7696841064985,-5514.87090975867,452.46674561764445,0.5655125191375455,0.27372577587032515,110
-111.20737753791784,-22.7,-2127.4853122735108,-5482.890497333614,-2460.151019817531,0.19093979703238873,0.2308332720814077,111
-102.87853520322633,10.2,-1398.435067341023,-6116.416826012422,1128.9152195373435,0.3782642854978464,0.27870321255680364,112
-104.24294849314818,-32.82,-1318.1041361370844,-5192.726052934691,-3455.260138610639,0.45153766402890994,0.22995657556182722,113
-117.14145141085149,14.47,-2815.9514800760717,-5493.048537167143,1592.940686335585,0.7675849332441644,0.23669605599465418,114
-94.34200346130052,-46.72,-330.8873233874007,-4357.928526911652,-4641.077195388068,0.5714558880183301,0.08553067346006558,115
-104.45715624602528,11.61,-1558.9938892105622,-6046.831604980089,1282.9616496287233,0.08577779570709754,0.23952003198093913,116
-119.98863128396808,42.3,-2356.7638268084324,-4083.905863279343,4290.454773624805,0.0469443769900153,0.16688687719032985,117
-101.36755315836521,4.75,-1252.2108417497784,-6228.475908702813,527.9023228903027,0.17324493991124212,0.15003874267762035,118
-111.06704677936138,4.18,-2285.4629804592214,-5933.073561854432,464.6741595725078,0.31635176394809605,0.28123980061204557,119
-92.70831862846333,-53.83,-177.77975976296335,-3758.2145030846473,-5146.342692225503,0.6703291002882179,0.21990108256188426,120
-114.49908332273408,30.96,-2266.9374117383427,-4974.5510619391,3279.5520278571034,0.20239522074246552,0.13898358331611158,121
-103.4099692868535,4.31,-1474.2908236103303,-6183.652304214146,479.0988916762984,0.5943116681690553,0.16939391222493383,122
-102.93768388319475,-49.41,-928.6649469806287,-4042.544307097266,-4841.078592772995,0.9384163299927162,0.06766384540384995,123
-119.6778634449443,23.07,-2903.981161748806,-5095.7945795201385,2498.0784646486245,0.05132237309315735,0.2574975552708962,124
-106.57086863689506,-47.01,-1239.7479275448025,-4166.38794024379,-4663.138600507117,0.30903160204309277,0.03730714739877439,125
-104.76047487966906,21.27,-1513.575088132972,-5744.6950389951,2312.6163455118017,0.619757876729651,0.09935087577445594,126
-108.88780831851821,27.55,-1829.683233286874,-5347.78035355111,2948.580939367556,0.5921452088850662,0.13017505367496537,127
-95.82215624084483,-51.88,-399.20634546219634,-3915.0543204410073,-5015.337372673839,0.13945253369652166,0.019875257002665424,128
-117.37193967644271,11.07,-2876.465241051742,-5555.9220419094945,1224.05187032469,0.8132437665982171,0.27619135870530037,129
-99.49795164308166,-34.89,-862.8668355459554,-5157.421551143129,-3646.5173478154884,0.038286996421464714,0.11330514488830473,130
-105.51588281418593,-24.58,-1550.8112404475555,-5586.031109055218,-2651.7665706409484,0.0690428764189932,0.039828453606193304,131
-114.51562056797772,-26.85,-2360.0716855253513,-5174.965404377119,-2879.3088932383557,0.27196886261541287,0.27158898762578637,132
-106.19640573422585,12.74,-1734.4068314160586,-5971.265613882396,1405.8609147433478,0.9924958611963378,0.22014716912500865,133
-123.50975429482789,34.48,-2901.210477830355,-4381.629973165838,3609.005616729087,0.6379471465676994,0.14742080770952265,134
-122.43491022430567,27.25,-3039.7049956312394,-4783.364043145205,2918.946208870599,0.7522156309647671,0.04115262109982108,135
-97.67566309466987,-23.05,-783.4993957992275,-5813.482866184273,-2496.0309816514987,0.6383406036532653,0.02752878898579242,136
-103.22277208651255,-43.88,-1051.0630138852712,-4473.232268093927,-4418.832947343187,0.9707179627423582,0.10997076614667178,137
-112.14628366782804,13.59,-2335.9155369495797,-5739.361541557279,1497.949498324561,0.08213496780365326,0.13051617835764223,138
-111.5137155459837,2.8,-2335.07403346093,-5923.771900947048,311.4172824470345,0.21941226920386114,0.19519008099925564,139
-114.5975586720439,17.0,-2537.595857099211,-5543.214078004997,1863.8696176074466,0.31963437804357986,0.1569759611372339,140
-107.03982437955263,-27.45,-1657.7829178097438,-5408.914374260226,-2938.7116376635727,0.6249156149934869,0.060308153806021524,141
-94.3631926259438,-34.52,-399.6056247780939,-5237.320955076789,-3612.67346409266,0.7938088124471615,0.018296459961462706,142
-94.81090486372028,-39.07,-415.09383231454115,-4931.963168874654,-4017.9673233163953,0.9648977122282839,0.09194054243233414,143
-108.03406363176451,-3.72,-1969.4292851843286,-6049.0409710868535,-413.61409643646783,0.28502397799713963,0.24163805791498216,144
-110.81284454016298,-28.0,-2000.002408659458,-5261.490037210398,-2992.8812127600536,0.9222066558520611,0.1746102382591813,145
-107.5433910872942,25.54,-1733.8329568693991,-5484.529218416061,2748.5246096795327,0.6613293445093164,0.1817427508193539,146
-104.84377618608848,10.57,-1605.4628965122704,-6057.689092200697,1169.4087181798875,0.47134925337203815,0.2151278504966114,147
-101.75170971575751,-28.29,-1143.3213334234174,-5495.906703424522,-3021.332625811382,0.010917861990657252,0.20131884108018608,148
-112.47025437396475,39.19,-1888.4588453740428,-4565.846020903882,4028.3245031557126,0.030283242381451747,0.08719005474178822,149
-103.79640022054714,0.49,-1520.2062274783834,-6190.8501595708585,54.519057928520986,0.33112099210904056,0.29030946071977015,150
-95.7012474358224,-57.84,-337.0971445302182,-3376.534005233192,-5396.851732876628,0.6709831826830911,0.17556465422655917,151
-117.05623405508065,30.32,-2503.1315899669407,-4900.775523687519,3218.2847154555634,0.7389453696758134,0.16160689996571823,152
-101.80132618933978,-46.1,-904.0619980126693,-4327.000361324297,-4593.513336962106,0.07511586553717486,0.08899284129373337,153
-105.53856197507068,-39.14,-1324.5633549157565,-4763.768585082271,-4024.011156370912,0.6491399666374598,0.28184980779899127,154
-106.9829461345834,16.35,-1786.7534477980414,-5850.434742652018,1794.5892117005556,0.6014887389810787,0.21712166174234776,155
-103.97214679622485,17.82,-1465.395952995252,-5889.57779379405,1950.926218951692,0.02612442491568656,0.09023826406457351,156
-111.16743817802262,-14.93,-2224.266697305134,-5744.182307633284,-1642.4470390037175,0.7039275787371155,0.09824132997349451,157
-113.8017483115084,57.46,-1383.8677922847126,-3137.3890219397904,5374.227856956636,0.2672498444239012,0.10646559777871133,158
-115.69154355029104,1.54,-2762.7305654223205,-5742.699004678573,171.32706892081006,0.15893141545958633,0.2748061099134342,159
-103.69937312697489,-32.5,-1273.3316714847304,-5223.6648151629815,-3425.2850032110014,0.8236549289131367,0.01193671322286226,160
-104.42804299633295,-31.43,-1355.3636596682675,-5268.087247874183,-3324.2850507795,0.9818996107328467,0.23376977545044475,161
-108.59217986793614,-35.66,-1651.4206304694794,-4909.313544864759,-3716.4600656360085,0.7667557027180044,0.29047201613121715,162
-119.0919948028688,6.59,-3079.1300462313097,-5533.924170481255,731.6190496145715,0.08551819533459581,0.07862239840489685,163
-120.71564105031598,54.93,-1870.9411868608947,-3149.065511756337,5217.623067832166,0.3505270881765036,0.011320310966140489,164
-112.75950700691834,-25.24,-2230.803178240511,-5317.387547862794,-2718.3693357941156,0.5102887479105368,0.18296351102090183,165
-117.63457946574921,54.13,-1732.6025534027758,-3309.2969659896753,5165.972026911655,0.5197512509760516,0.1747300331379867,166
-122.26304300151338,32.06,-2884.0344364244515,-4568.613081818986,3383.894927173468,0.6018737569214699,0.2952237605926673,167
-98.81630335361716,-15.22,-942.8062316237196,-6078.716411317363,-1673.603358144466,0.48286510186077836,0.019456423942676326,168
-116.98283588173125,25.31,-2614.8318666276577,-5135.699300742679,2725.412262689752,0.5719174066283381,0.23656136089586227,169
-102.19013466613171,-9.13,-1329.0684666975246,-6152.313515008457,-1011.5534705958781,0.05282385983067572,0.2265575718059631,170
-106.77881162154497,-28.59,-1615.923956174879,-5359.36040583963,-3050.683662423652,0.8906042536650912,0.15212062624543818,171
-112.53317609526857,55.71,-1376.3513553951714,-3317.3717788807176,5267.003552987947,0.7465700505963225,0.090936977272522,172
-114.50127894551804,48.44,-1753.906744035186,-3848.369450559382,4770.166528039578,0.27907177681877926,0.25293662634118635,173
-112.51928650121404,-7.32,-2421.690419274264,-5840.916028735272,-812.2440879800838,0.7793646224124272,0.24590499130622126,174
-102.73384469843673,-18.58,-1331.953810056076,-5894.109046282958,-2031.2564088274262,0.9077907719723858,0.12628521583779814,175
-95.1062679129802,-39.55,-437.5014107879456,-4896.057956094789,-4059.289840122219,0.4711821979648987,0.13935522275982792,176
-113.70384706736239,59.23,-1311.1152652158826,-2986.259135715439,5477.577761718584,0.2549104516001468,0.07877025368181696,177
-102.52848952142025,-55.02,-792.8017242050026,-3567.7013199906605,-5223.370340827317,0.2223885379408982,0.21541716503826724,178
-104.92445503042575,-22.83,-1513.2285011977763,-5677.377774792186,-2473.4886507640285,0.06682658902664007,0.22855787542089623,179
-121.65275082834691,17.71,-3186.8635636509007,-5169.502368629315,1939.270710192412,0.36677762770230327,0.13491677574637137,180
-110.73942589483619,12.19,-2206.6046147755346,-5827.47923420219,1346.1080376379775,0.9528441485525484,0.09132799981454873,181
-109.85219246767004,-43.94,-1558.8851166956933,-4317.62546116351,-4423.6424550428155,0.9320052371808132,0.07342966020057527,182
-118.99745471905871,21.82,-2869.004467312009,-5176.363365449277,2369.5359620352615,0.36284930031792495,0.025459987140152206,183
-115.5204685798021,25.41,-2480.8622180843317,-5196.457498340103,2735.4665274549807,0.4999617835826913,0.16072796292326802,184
-113.2322460217196,-15.64,-2421.5700460760627,-5641.175889464281,-1718.6500795898085,0.653513725914693,0.17406261293419548,185
-115.6271302603692,44.56,-1964.5982152541612,-4095.4550025033786,4473.055686562623,0.8278001356804547,0.06714223311249864,186
-110.52055441937469,16.62,-2141.3539501531272,-5721.05375646624,1823.3957814438195,0.8085588600836218,0.020502315941351466,187
-111.8469499124314,-11.53,-2324.4464694677167,-5797.748064476632,-1274.241339557205,0.4318211954606106,0.26014903647037024,188
-107.12286816725428,-11.78,-1837.408112996338,-5964.1173587813055,-1301.483982605527,0.41886110953606526,0.1628370485008693,189
-96.8865490587893,-49.7,-494.39740844542223,-4093.5374812513296,-4862.010601810013,0.5278677314496969,0.1424074495006204,190
-110.38916286243972,26.31,-1990.939456825233,-5356.575754309139,2825.576271772525,0.1074012507879406,0.030623130248735374,191
-113.66659631297189,-17.26,-2443.7763922619965,-5575.90822424635,-1891.5151121270096,0.6167760911482931,0.2398839273947499,192
-109.71308080071512,7.22,-2133.3020843071886,-5953.798322029273,801.2070629319411,0.7882161262476644,0.2692196353667541,193
-113.0674129785548,1.63,-2496.8029180573235,-5862.910289091062,181.33706309135712,0.31822672614632785,0.06276212079369864,194
-117.21219562278397,17.48,-2780.5873068296555,-5407.606226253496,1914.877053724919,0.8390397734575755,0.26164637140819275,195
-122.27500787742392,26.57,-3044.628746769092,-4820.78078759261,2851.4791586692772,0.29482874835592454,0.1008470722096353,196
-103.02361237918676,-8.77,-1419.8262477712467,-6138.400588959818,-971.9859235593769,0.02829106619238031,0.25774446804856377,197
-121.76133564432064,11.18,-3292.0050050910063,-5317.469440686616,1236.0609992309194,0.9431300192606022,0.2060144867166023,198
-104.98522522801431,-52.77,-997.2985233478024,-3725.811570543756,-5075.859414535687,0.5485069949088643,0.06463638528515582,199
-95.47554732813904,-26.34,-545.1519499377604,-5687.058744244636,-2828.568046024293,0.2589233965299723,0.14228948700976846,200
